10276	797	252
10288	813	253
10299	827	254
10310	839	253
10321	851	252
10333	862	251
10344	870	250
10355	877	247
10366	882	245
10378	887	241
10389	888	238
10400	889	234
10412	888	229
10423	887	224
10434	882	219
10444	876	213
10456	869	207
10467	860	201
10478	849	195
10489	822	188
10501	810	181
10512	796	173
10523	781	166
10534	765	158
10546	748	150
10557	729	142
10568	723	134
10579	702	126
10591	681	119
10602	658	111
10613	634	103
10624	610	95
10635	585	87
10646	543	80
10657	519	72
10669	494	65
10680	469	58
10691	444	52
10702	419	46
10714	395	40
10724	370	34
10735	360	29
10746	320	24
10758	298	19
10769	275	15
10780	254	12
10791	233	8
10803	213	6
10813	194	3
10824	176	2
10835	160	1
10847	145	0
10858	130	0
10869	117	0
10881	106	1
10891	96	2
10902	102	3
10913	80	6
10925	75	8
10936	71	12
10947	69	15
10957	69	19
10969	82	24
10980	71	29
10991	76	34
11002	81	40
11014	89	46
11024	99	52
11035	121	58
11046	117	65
11058	131	72
11069	145	80
11080	161	87
11091	178	95
11103	197	103
11114	231	111
11125	250	119
